text,text_bert,sentiment,label,pred_label
Trump's Republican supporters may be less committed than they seem https://t.co/Ah8YjgksnW via @bopinion,Trump s Republican supporters may be less committed than they seem via,neutral,1,neutral
UK Conservatives turn fake news into a policy platform https://t.co/6pdqqTGplc,UK Conservatives turn fake news into a policy platform,neutral,1,neutral
UPDATE 1-Erdogan says he told Trump Turkey will not give up Russian S-400s,UPDATE 1-Erdogan says he told Trump Turkey will not give up Russian S-400s,neutral,1,neutral
"UPDATE 1-Former Goldman Sachs CEO pushes back on Warren's criticism, wealth tax","UPDATE 1-Former Goldman Sachs CEO pushes back on Warren s criticism, wealth tax",neutral,1,neutral
"UPDATE 2-Twitter says Conservatives misled public, minister says voters ""don't give a toss""","UPDATE 2-Twitter says Conservatives misled public, minister says voters don t give a toss",neutral,1,neutral
"Warren Plans to Crack Down on U.S. Shell Companies, Tax Evasion","Warren Plans to Crack Down on U.S. Shell Companies, Tax Evasion",neutral,1,neutral
"Watch now: Sondland, U.S. ambassador to EU, testifies in impeachment hearing","Watch now Sondland, U.S. ambassador to EU, testifies in impeachment hearing",neutral,1,neutral
"Watch: Trump speaks on human trafficking amid coronavirus outbreak, impeachment trial https://t.co/E7C92PFxPz","Watch Trump speaks on human trafficking amid coronavirus outbreak, impeachment trial",neutral,1,neutral
"What The ""Expert"" Panel Should Have Told You About Impeachment... But Didn't https://t.co/uEOSRZZlm6",What The Expert Panel Should Have Told You About Impeachment... But Didn t,neutral,1,neutral
What's the relationship between @realDonaldTrump and @JustinTrudeau really like? @kevinolearytv has some thoughts:  https://t.co/TAU20ZbnmY,What s the relationship between and really like? has some thoughts,neutral,1,neutral
Trump calls meeting with Powell 'very good' and 'cordial',Trump calls meeting with Powell very good and cordial,neutral,1,neutral
Trump Fed nominee Shelton hits bipartisan skepticism in Senate hearing #economy #MarketScreener… https://t.co/4n59nUtFe3,Trump Fed nominee Shelton hits bipartisan skepticism in Senate hearing economy MarketScreener,neutral,1,neutral
White House adviser Larry Kudlow says he wants Fed to be bolder with rate cuts,White House adviser Larry Kudlow says he wants Fed to be bolder with rate cuts,neutral,1,neutral
U.S. treasury secretary to seek additional $250 billion for small business #economy #MarketScreener… https://t.co/ph3JNP4W9h,U.S. treasury secretary to seek additional $250 billion for small business economy MarketScreener,neutral,1,neutral
$DSKE - Daseke names Chris Easter as permanent CEO https://t.co/QMi50IDUJZ,DSKE_TICKER - Daseke names Chris Easter as permanent CEO,neutral,1,neutral
"$DZSI: DASAN Zhone Technologies names Tom Cancro CFO and Treasurer, effective December 2, 2019 https://t.co/RpranDXrQz","DZSI_TICKER DASAN Zhone Technologies names Tom Cancro CFO and Treasurer, effective December 2, 2019",neutral,1,neutral
$FTS - Fortis appoints David Hutchens as COO https://t.co/EXGlH8Xte1,FTS_TICKER - Fortis appoints David Hutchens as COO,neutral,1,neutral
$GE: General Electric names Carolina Dybeck Happe CFO https://t.co/fTt0iYz8W4,GE_TICKER General Electric names Carolina Dybeck Happe CFO,neutral,1,neutral
"$TGE: Tallgrass Energy appoints William Moler as CEO, effective immediately https://t.co/lewYjgEhSA","TGE_TICKER Tallgrass Energy appoints William Moler as CEO, effective immediately",neutral,1,neutral
Alliance Data taps new CEO from Citi,Alliance Data taps new CEO from Citi,neutral,1,neutral
Asia Pacific Foundation of Canada Welcomes Former New Brunswick Premier Brian Gallant to Board of Directors  https://t.co/OMcgWrDq05,Asia Pacific Foundation of Canada Welcomes Former New Brunswick Premier Brian Gallant to Board of Directors,neutral,1,neutral
"Capital Environment : (1) RESIGNATION OF EXECUTIVE DIRECTOR, CHANGE OF THE CHAIRMAN, AUTHO... #CapitalEnvironment… https://t.co/govFU110Ti","Capital Environment 1 RESIGNATION OF EXECUTIVE DIRECTOR, CHANGE OF THE CHAIRMAN, AUTHO... CapitalEnvironment",neutral,1,neutral
Carl Icahn plans to nominate a slate of 10 directors in an attempt to seize control of the board of U.S. oil and ga… https://t.co/JepE5qxI6U,Carl Icahn plans to nominate a slate of 10 directors in an attempt to seize control of the board of U.S. oil and ga,neutral,1,neutral
CNOOC appoints CEO,CNOOC appoints CEO,neutral,1,neutral
Credit Suisse CEO Thiam Exits in Shock Reversal After Scandal,Credit Suisse CEO Thiam Exits in Shock Reversal After Scandal,neutral,1,neutral
David Dehaemers is stepping down as CEO of Tallgrass Energy https://t.co/wbGUhtwcIp,David Dehaemers is stepping down as CEO of Tallgrass Energy,neutral,1,neutral
"David McCormick, the ex-Army Ranger set to take full command at Bridgewater https://t.co/N4S13ZAJwK","David McCormick, the ex-Army Ranger set to take full command at Bridgewater",neutral,1,neutral
Erik Prince’s FSG Quits Mozambique Oil and Gas Logistics Venture,Erik Prince s FSG Quits Mozambique Oil and Gas Logistics Venture,neutral,1,neutral
February 13 will mark new Boeing CEO David Calhoun's first month at the helm of $BA. @JimCramer gives a progress re… https://t.co/ET9XW0FsuJ,February 13 will mark new Boeing CEO David Calhoun s first month at the helm of BA_TICKER. gives a progress re,neutral,1,neutral
Fiesta Restaurant Group adds hedge fund exec to board,Fiesta Restaurant Group adds hedge fund exec to board,neutral,1,neutral
First Reserve names two new managing directors in latest promotions,First Reserve names two new managing directors in latest promotions,neutral,1,neutral
"Ford names Jim Farley COO, Hinrichs to retire","Ford names Jim Farley COO, Hinrichs to retire",neutral,1,neutral
"Ford to name Jim  Farley COO, Hinrichs to retire: source","Ford to name Jim Farley COO, Hinrichs to retire source",neutral,1,neutral
GE brings in shipper Maersk's CFO as finance chief,GE brings in shipper Maersk s CFO as finance chief,neutral,1,neutral
General Electric names Maersk CFO Carolina Dybeck Happe as its new CFO https://t.co/gfPLu09xuW,General Electric names Maersk CFO Carolina Dybeck Happe as its new CFO,neutral,1,neutral
GoDaddy announces board changes,GoDaddy announces board changes,neutral,1,neutral
Hans Sauter Takes Over Global Sustainability Duties at Fresh Del Monte Produce,Hans Sauter Takes Over Global Sustainability Duties at Fresh Del Monte Produce,neutral,1,neutral
International Business Machines : Correction to IBM's New Leadership Team #InternationalBusinessMachines #Stock... https://t.co/cd6Jmiss90,International Business Machines Correction to IBM s New Leadership Team InternationalBusinessMachines Stock...,neutral,1,neutral
Jefferies poaches more staff from CLSA to boost Asia expansion https://t.co/x2dQ6I9HM2,Jefferies poaches more staff from CLSA to boost Asia expansion,neutral,1,neutral
Legere stepping down as T-Mobile CEO,Legere stepping down as T-Mobile CEO,neutral,1,neutral
Libbey announces CFO transition,Libbey announces CFO transition,neutral,1,neutral
"MedMen's CEO Resigned, and These Pot Stock CEOs Could Be Next","MedMen s CEO Resigned, and These Pot Stock CEOs Could Be Next",neutral,1,neutral
MGP Adds James Hewlette to International Beverage Alcohol Sales Team   https://t.co/1wZFyOaWH4,MGP Adds James Hewlette to International Beverage Alcohol Sales Team,neutral,1,positive
"Mike Sievert to become T-Mobile CEO on May 1, 2020","Mike Sievert to become T-Mobile CEO on May 1, 2020",neutral,1,neutral
"MOVES-Morgan Stanley hires former AIG executive to lead global support centers
https://t.co/ypYjW6jfYZ https://t.co/a6PKCsMonu",MOVES-Morgan Stanley hires former AIG executive to lead global support centers,neutral,1,neutral
Nombrado nuevo vicepresidente de la división de cadena de suministro del grupo Viking Malt,Nombrado nuevo vicepresidente de la división de cadena de suministro del grupo Viking Malt,neutral,1,neutral
"ReneSola names new CEO, CFO after departures","ReneSola names new CEO, CFO after departures",neutral,1,neutral
Shilpa Bhatia Rejoins SpiceJet As Chief Commercial Officer After Five-Month Stint At IndiGo,Shilpa Bhatia Rejoins SpiceJet As Chief Commercial Officer After Five-Month Stint At IndiGo,neutral,1,neutral
Six Sigma Metals : Experienced Board Addition & Appendix 3X #SixSigmaMetals #Stock #MarketScreener… https://t.co/GzmaLJyhFQ,Six Sigma Metals Experienced Board Addition Appendix 3X SixSigmaMetals Stock MarketScreener,neutral,1,neutral
Sony : Amazon names Sony executive to lead entertainment unit - WSJ #Sony #Stock #MarketScreener… https://t.co/pYRE6UyCgV,Sony Amazon names Sony executive to lead entertainment unit - WSJ Sony Stock MarketScreener,neutral,1,neutral
Spark Networks names new CEO,Spark Networks names new CEO,neutral,1,neutral
"Sunniva President, Board Director Resign Weeks After CFO Departure","Sunniva President, Board Director Resign Weeks After CFO Departure",neutral,1,neutral
Tesla Loses Its Third General Counsel in the Course of a Year,Tesla Loses Its Third General Counsel in the Course of a Year,neutral,1,neutral
UMH Properties names Taft operating chief,UMH Properties names Taft operating chief,neutral,1,neutral
WP Engine Designa a Lisa Box Vicepresidenta SÃƒÂ©nior de Desarrollo Corporativo,WP Engine Designa a Lisa Box Vicepresidenta SÃƒÂ nior de Desarrollo Corporativo,neutral,1,neutral
Xinjiang Xinxin Mining Industry : ANNOUNCEMENT - RESIGNATION OF GENERAL MANAGER  #Stock #MarketScreener… https://t.co/t6FBv4Yu7G,Xinjiang Xinxin Mining Industry ANNOUNCEMENT - RESIGNATION OF GENERAL MANAGER Stock MarketScreener,neutral,1,neutral
$BEN - Franklin Resources drops after November AUM signals 'red alert' https://t.co/9iC6zMxMXy,BEN_TICKER - Franklin Resources drops after November AUM signals red alert,negative,0,negative
$F - Ford's Value Has Tanked: Recovery Looks Poor. https://t.co/cLVJUCwNbt #economy #stocks #markets,$F - Ford s Value Has Tanked Recovery Looks Poor. economy stocks markets,negative,0,neutral
$HYG - A Segment Of Junk Bonds Signals Stress. Continue reading: https://t.co/gQjqOhANgD #stockmarket #investing #trading,HYG_TICKER - A Segment Of Junk Bonds Signals Stress. Continue reading stockmarket investing trading,negative,0,negative
$TALKX: Market Briefing: Downshift https://t.co/CBPbBbxMjS,TALKX_TICKER Market Briefing Downshift,negative,0,positive
$TIF $LVMHF - Luxury sector shakeup sends investors scrambling https://t.co/IWVWNxN0hy,TIF_TICKER LVMHF_TICKER - Luxury sector shakeup sends investors scrambling,negative,0,negative
$TSLA short 🤣,TSLA_TICKER short,negative,0,negative
"$TWLO - Yes, This Is An Unpopular Opinion: Twilio Is Overvalued. https://t.co/PCCPSLJaCP #markets #finance #stocks","TWLO_TICKER - Yes, This Is An Unpopular Opinion Twilio Is Overvalued. markets finance stocks",negative,0,negative
$XLU - XLU Weekly: The Relief Rally From 43.44s Stalls At 58.09s. https://t.co/0QF67WMAAr #investing #markets #economy,XLU_TICKER - XLU Weekly The Relief Rally From 43.44s Stalls At 58.09s. investing markets economy,negative,0,negative
Companies Like Juggernaut Exploration (CVE:JUGR) Can Be Considered Quite Risky,Companies Like Juggernaut Exploration CVE JUGR Can Be Considered Quite Risky,negative,0,negative
Credit Woes Come Calling For The South Africa ETF,Credit Woes Come Calling For The South Africa ETF,negative,0,negative
Dow heavyweight Boeing ending strong decade with whimper,Dow heavyweight Boeing ending strong decade with whimper,negative,0,negative
Elon Musk Loses $5.9 Billion as Tesla Succumbs to the Laws of Gravity,Elon Musk Loses $5.9 Billion as Tesla Succumbs to the Laws of Gravity,negative,0,negative
"GlobalData : H&M's recovery derailed by COVID-19, says GlobalData #GlobalData #Stock #MarketScreener… https://t.co/oAkK0CkWFZ","GlobalData H M s recovery derailed by COVID-19, says GlobalData GlobalData Stock MarketScreener",negative,0,negative
Hedge Funds Are Dumping Capital Senior Living Corporation (CSU),Hedge Funds Are Dumping Capital Senior Living Corporation CSU,negative,0,negative
Hedge Funds Are Dumping UMB Financial Corporation (UMBF),Hedge Funds Are Dumping UMB Financial Corporation UMBF,negative,0,negative
Hedge Funds Are Selling Genco Shipping & Trading Limited (GNK),Hedge Funds Are Selling Genco Shipping Trading Limited GNK,negative,0,negative
